"matchup","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Sixers - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.93650492711,1410.69580670732,1414.21282134146,1450.73836133592,1475.99880216186,1471.350806211,1474.11934829689,1421.31327305332,1354.68353963415,1375.15823869824,1368.69676646341
"Spurs - Wizards",1543.08320027473,1553.42863618711,1603.83114566832,1487.48951968487,1518.74971625103,1533.73540500679,1536.42861236559,1498.34350395632,1492.5777024726,1486.9227540906,1442.69270616212,1443.62805584855,1406.09433841463,1474.06020106045,1502.29517559558,1477.58950180775,1455.6240635737,1473.79475483551,1486.82918319085,1547.24559946978,1444.0567888307,1524.4491249531,1563.99651408955,1536.24590777085,1507.60667148909,1541.40096117444,1568.01334741141,1535.79896517762,1591.5251622412,1592.88527216507,1599.63650218878,1567.73174299242,1491.36505981918,1484.44900335366,1500.42143291297,1489.91718426136,1548.04404243429,1600.62263689708,1607.72131751954
"Spurs - Trailblazers",1553.55635102546,1616.32343806818,1555.51250367647,1521.57491470588,1522.40412643754,1528.26164183195,1544.87875281503,1535.7805783081,1512.38739999368,1509.80399654583,1466.5721236245,1487.68839743502,1440.63418086801,1551.11448572182,1639.70890360702,1616.29463019989,1578.96946683519,1583.40893837209,1602.93984032141,1577.82809227886,1464.51069865286,1536.50593886404,1618.993426534,1653.57290549359,1647.20994544892,1610.76099131074,1624.76235610558,1603.48766944592,1581.88978208479,1518.61860445443,1531.37493335725,1567.4474218034,1592.08472635188,1589.82742272727,1603.54215568182,1586.19561835227,1573.79920158063,1636.50136861751,1646.82904358776
"Spurs - Thunder",1517.88118980836,1542.54334287587,1586.10436906566,1572.03150987265,1520.09499734859,1547.91231275336,1559.49247724654,1507.921914515,1468.49784955144,1457.04524196557,1442.2204214685,1465.27403343475,1446.4172945935,1505.26908276776,1548.4596857792,1555.90279729153,1589.15338963625,1633.73960733761,1655.76374646368,1658.12398978472,1519.7476447068,1587.43892458194,1592.52031208955,1584.69197230687,1589.28681600128,1612.518795496,1587.04616082605,1590.80500359226,1646.57226328725,1571.22820262516,1567.99098823529,1504.25432363267,1466.7683567704,1566.07329261364,1631.98255978535,1662.10988515988,1691.16030258378,1686.02959663838,1628.96480210332
"Spurs - Mavericks",NA,NA,NA,NA,1395.382038812,1438.47452902707,1511.46002273144,1503.05836984358,1507.26959084469,1506.94938554987,1496.89444571753,1499.67799405823,1425.43237926829,1490.12863924552,1515.94588596143,1452.76008412482,1374.07299101273,1412.59431642087,1519.51553562987,1518.49487446978,1363.89997195122,1419.40483105066,1512.39006108955,1556.16359557572,1623.1468440103,1637.5165217029,1676.38712931003,1652.87032353198,1671.79103215539,1680.04506135338,1686.99432743984,1637.68456619645,1593.87744994378,1600.70233636364,1648.12033255185,1621.34467205357,1591.26678755624,1629.35611563938,1637.61552002454
"Spurs - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.00928414634,1389.20261020679,1477.10249876631,1486.14426034433,1514.45365347587,1547.62299629892,1595.46781157996,1570.53711654295,1463.13258647776,1545.78412967033,1581.86184608955,1608.71315697674,1615.45344998856,1593.80827858935,1602.69700543525,1601.69841346483,1544.1495637921,1563.42341603979,1565.18914250359,1625.881351902,1604.50455862069,1535.6296777439,1595.51647443182,1534.71955698864,1556.49779426356,1569.88975835656,1588.28605625817
"Spurs - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.23993353659,1389.02771935313,1463.91208047362,1497.14895705882,1503.13954772004,1568.94394814221,1550.77987404451,1561.2376255243,1502.62246131436,1577.19920234306,1628.27517390773,1621.20355428463,1617.05881839009,1555.451942272,1541.20156875288,1571.1074679119,1673.37355849288,1649.16426802005,1598.84369056088,1501.75272119364,1533.4065993026,1563.08442140805,1658.89866653244,1662.31128719803,1695.38016097087,1680.4387660084,1583.42379112771
"Spurs - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413.28701996288,1486.87487315655,1452.08715973458,1430.99422698833,1462.65132312819,1466.2891033128,1497.54105617709,1405.99502412482,1502.43471211317,1580.53295708955,1587.80729883721,1606.70201217258,1624.60962778133,1611.98016963979,1661.39300454348,1635.20634976771,1589.6093062837,1562.99256750359,1493.7885968034,1492.99806286796,1452.13865884146,1488.86992925443,1538.70608880682,1561.53073023917,1618.85653762485,1522.63435149356
"Spurs - Magic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.04305837752,1471.00870425411,1465.2524274175,1513.6690830859,1581.87012366621,1638.87224040136,1631.0701463691,1459.61544445613,1501.98411031895,1606.55902931177,1583.72253399036,1587.85044938189,1591.35071116026,1580.12657801569,1532.28034627519,1567.22005220674,1547.28923860077,1587.26816614227,1614.49427750329,1632.82535953156,1631.096828125,1653.39653522727,1604.62633435739,1523.85964182453,1513.71156262485,1508.31909844478
"Spurs - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438.87456105514,1309.39283963415,1402.82716397749,1460.59686208955,1488.10318460011,1520.28348551348,1500.64503068664,1524.54277363093,1614.44554589232,1636.91492638427,1621.63475839657,1549.61984860115,1513.67787363267,1474.39630372161,1534.28283079268,1596.06935562799,1616.78393809075,1654.78981798118,1633.90686620118,1648.49425393258
"Spurs - Raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1471.28692873807,1375.15249878049,1427.19156336773,1523.45222008955,1576.50341010944,1596.17976879059,1589.20444492129,1530.441405948,1546.46559932397,1571.05004306039,1545.3381215276,1579.96599050802,1597.72244952978,1536.86858542893,1538.51844115854,1521.12400120565,1508.26771153409,1560.74826438551,1622.45044710005,1624.47522602561
"Spurs - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1495.88730525552,1518.89280262516,1541.06951811334,1537.61120716925,1532.63995067283,1558.02846017442,1559.06404388858,1468.76328956439,1473.62527901965,1565.298566567,1565.95641917649
"Wizards - Trailblazers",1554.6387155859,1609.55111061893,1571.93792434479,1497.24834144958,1491.18156628407,1522.67554244314,1520.58854044944,1526.05013714248,1513.41312775364,1506.56134475408,1521.88611393297,1523.44269446004,1490.91710342898,1517.11735417357,1532.9341536212,1516.16203083116,1475.49346301758,1453.71461646341,1449.74358639885,1482.36538305299,1527.1824204104,1536.99364074022,1530.34527644444,1533.06453186909,1491.38854956958,1494.35075574605,1529.93807332831,1450.60303353659,1459.79742527837,1427.88444819845,1451.94545907544,1478.21301631098,1466.78224824002,1474.24985108093,1441.30912154933,1426.87051136364,1434.04684207317,1541.47656075269,1577.91845324213
"Wizards - Thunder",1518.9635543688,1535.77101542662,1602.52978973397,1547.70493661635,1488.87243719512,1542.32621336454,1535.20226488095,1498.19147334937,1469.5235773114,1453.80259017382,1497.53441177696,1501.02833045977,1496.70021715447,1471.27195121951,1441.68493579338,1455.77019792281,1485.67738581864,1504.04528542893,1502.56749254112,1562.66128055884,1582.41936646433,1587.92662645811,1503.872162,1464.18359868237,1433.46542012195,1496.10855993131,1492.22187804878,1437.92036768293,1524.47990648083,1480.49404636918,1488.56151395349,1415.01991814024,1341.46587865854,1450.49572096729,1469.74952565287,1502.78477817125,1551.40794307632,1591.00478877355,1560.05421175769
"Wizards - Mavericks",NA,NA,NA,NA,1364.15947865854,1432.88842963826,1487.16981036585,1493.32792867796,1508.29531860465,1503.70673375812,1552.20843602599,1535.43229108325,1475.71530182927,1456.13150769727,1409.17113597561,1352.6274847561,1270.59698719512,1282.8999945122,1366.31928170732,1423.0321652439,1426.57169370875,1419.89253292683,1423.741911,1435.65522195122,1467.32544813097,1521.10628613821,1581.56284653276,1499.98568762265,1549.69867534897,1589.3109050974,1607.56485315803,1548.45016070402,1468.57497183192,1485.12476471729,1485.88729841937,1462.01956506494,1451.51442804878,1534.33130777456,1568.70492967891
"Wizards - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.29220670732,1355.20547865854,1370.32774878049,1386.01166097561,1410.97764965827,1417.92867439024,1442.2715576574,1475.07440731707,1525.80430823529,1546.2718315465,1493.213696,1488.20478335224,1459.63205410923,1477.39804302466,1507.87272265798,1448.81377755549,1422.05720698568,1472.68925978381,1485.75966822178,1536.64694640957,1479.20208050883,1420.05210609756,1433.28344029933,1375.39445,1416.7454347561,1474.86495049174,1519.37546591254
"Wizards - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340.52285609756,1355.03058780488,1357.1373304878,1397.0163576901,1399.66354390244,1439.24962623353,1397.58362012195,1465.77491629842,1565.2941830719,1577.68690421923,1539.62702381818,1500.69518066013,1461.23742251076,1439.04170670732,1446.37728597561,1418.22283200257,1551.28120168646,1558.43011176407,1519.41421627907,1412.51831570122,1408.10412119074,1447.5068497617,1496.66563239995,1502.9861802094,1555.62780146341,1585.41395814358,1514.51320078208
"Wizards - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379.28988841463,1380.10012317073,1351.95456036585,1327.51822317073,1332.95700121951,1313.09284939024,1402.07834695122,1468.66674588235,1502.92241398935,1491.884807,1467.29892521271,1450.88061629325,1508.19939221664,1517.15588686253,1508.50836863415,1513.11399296129,1498.87515002772,1483.56309322178,1404.55419131098,1367.6955847561,1336.56108719512,1326.63689512195,1379.38098181818,1421.77837073171,1523.83172976003,1453.72376114793
"Wizards - Magic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.04592682927,1364.23395426829,1365.11982804878,1410.19307926829,1452.17580175753,1485.67598647881,1535.60743714323,1522.28716621366,1502.47181219512,1517.91087922222,1463.21416036585,1432.02905350255,1474.94047559558,1485.30229523842,1379.39571036585,1445.12769540032,1456.55508234479,1507.83869186047,1525.25987201087,1507.5228814197,1515.51925647866,1491.16350109479,1445.30122736876,1384.10728231707,1418.68675476003,1439.40850809915
"Wizards - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343.41185182927,1372.06456139168,1403.31486585366,1371.948712,1367.59481097561,1364.46208963415,1384.23479512195,1429.71849085366,1461.56090998298,1514.82256957786,1530.90060214059,1470.19037431934,1424.44346814024,1349.09382560976,1418.70525914634,1433.83632149551,1457.45883110212,1515.03745847372,1538.88205833635,1579.58366358696
"Wizards - Raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375.8242195122,1437.82422053802,1427.6792652439,1434.80407,1455.99503648494,1440.35837291126,1472.7942093566,1435.61712317073,1393.58096341463,1448.95768625398,1454.60396527162,1500.53651622622,1508.48804403736,1411.56610731707,1422.9408695122,1358.89096707317,1348.94260454545,1420.99590487805,1527.42563923523,1555.56463567998
"Wizards - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.7949484491,1428.15864636918,1461.64004383154,1448.37680167683,1407.33747256098,1442.45088852808,1396.8310097561,1309.43818257576,1333.8729195122,1470.27375870218,1497.04582883086
"Trailblazers - Thunder",1529.43670511954,1598.66581730769,1554.21114774213,1581.79033163736,1492.52684738164,1536.8524501897,1543.65240533039,1535.62854770115,1489.33327483248,1476.68383262904,1521.41382923934,1545.08867204624,1531.24005960784,1548.32623588089,1579.09866380483,1594.47532631495,1609.02278908013,1613.65946896552,1618.67814967168,1593.24377336793,1602.87327628649,1599.98344036906,1558.86907444444,1581.51059640511,1573.06869408178,1565.46859006761,1548.97088674294,1505.60907195122,1514.84452632442,1406.22737865854,1420.29994512195,1414.73559695122,1442.18554519124,1555.87414034091,1572.87024842172,1599.06321226216,1577.16310222266,1626.88352049398,1599.1619378259
"Trailblazers - Mavericks",NA,NA,NA,NA,1367.81388884505,1427.41466646341,1495.61995081529,1530.76500302974,1528.10501612573,1526.58797621335,1576.08785348837,1579.49263266972,1510.25514428264,1533.18579235865,1546.58486398706,1491.33261314824,1393.94239045661,1392.51417804878,1482.42993883788,1453.61465805299,1447.02560353091,1431.94934683778,1478.73882344444,1552.98221967397,1606.92872209079,1590.46631627451,1638.31185522692,1567.67439189094,1540.06329519255,1515.04423738676,1539.3032843265,1548.165839515,1569.29463836462,1590.50318409091,1589.00802118822,1558.29799915584,1477.26958719512,1570.21003949499,1607.81265574713
"Trailblazers - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83204916069,1432.25976331991,1507.74147679194,1524.71678936775,1534.32305291975,1527.54285792683,1558.38221478796,1505.65690012616,1546.25821805746,1558.32864545745,1548.21060844444,1605.53178107499,1599.23532806905,1546.75807316096,1564.62173135215,1516.50248182379,1412.42182682927,1398.42259207317,1417.49809939024,1536.36262522055,1579.92174704154,1525.43052547118,1536.40416306818,1471.67288409091,1442.50059390244,1510.74368221217,1558.48319198075
"Trailblazers - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375.06269855093,1432.08487246626,1494.55105849925,1535.72148608224,1523.00894716393,1548.86380977012,1513.69427725251,1496.35740910751,1585.74809289406,1589.74371813018,1594.62393626263,1618.02217838287,1600.84069647059,1508.40173684362,1503.12629466977,1485.91153627086,1541.64582153005,1484.16344405343,1451.15264744753,1412.2339945122,1508.82378772344,1552.88526913532,1599.7863551688,1599.26461430031,1581.38296060976,1621.29268986401,1553.62092685029
"Trailblazers - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1456.34417307601,1517.51385118218,1490.65968875799,1450.86362643222,1442.5711847561,1429.2035065208,1432.6608397603,1489.12065570451,1514.97922790029,1546.88171944444,1584.62592293545,1590.48389025308,1577.55942235294,1573.90489555669,1576.19707290244,1503.47861280488,1424.60848231707,1415.30152439024,1404.26987012195,1468.4152512888,1441.93950656874,1429.7576178908,1475.65941590909,1447.53352987805,1559.71046148046,1492.83148721615
"Trailblazers - Magic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446.10021149065,1501.64768227974,1503.82495644092,1533.53848252978,1561.78998529412,1601.78664360937,1566.18992995231,1542.74107603582,1514.52862610607,1572.90779166667,1580.5411580886,1571.63232746238,1544.30050573187,1542.05130393258,1447.08441463415,1435.4923152439,1382.28841463415,1439.57712302893,1524.97555082185,1608.2425479524,1620.89767585227,1594.28422386364,1541.57966145967,1409.86244146341,1454.56548648046,1478.51623416737
"Trailblazers - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.99434463835,1392.51847121384,1415.37167976461,1426.94562444444,1484.92180869836,1504.06536359397,1453.59482525825,1486.46749954782,1529.24961425128,1505.18718942144,1456.63393442995,1401.9288054878,1424.15914695122,1449.81349214246,1524.08367851996,1536.95704426435,1553.73726519303,1540.79261762007,1574.76079005678,1618.69138965517
"Trailblazers - Raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406.40671232128,1458.27813036018,1439.73607915485,1489.80098244444,1573.32203420768,1579.96164687109,1542.1542394929,1492.36613186489,1461.26966768293,1439.32230609756,1380.33729756098,1432.27494739468,1508.20372284833,1512.28577384978,1528.31928888581,1462.01168984202,1445.22103863636,1446.75106402439,1563.30437095566,1594.6723617482
"Trailblazers - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1364.15956829268,1353.89197865854,1393.378475,1448.09248048781,1508.05713909368,1547.82930790169,1499.95173252494,1405.71661666667,1359.62807865854,1506.15249042261,1536.15355489907
"Thunder - Mavericks",NA,NA,NA,NA,1365.5047597561,1447.06533738482,1510.23367524681,1502.90633923663,1484.21546568349,1473.82922163309,1551.73615133236,1557.07826866945,1516.03825800813,1487.34038940459,1455.33564615924,1430.94078023988,1404.12631325767,1442.8448470143,1535.25384498015,1533.91055555884,1502.26254958485,1482.88233255567,1452.265709,1484.10128648724,1549.00559264316,1592.22412045977,1600.59565994739,1554.99172603729,1604.74577639502,1567.65383555749,1575.91933920455,1484.97274134427,1443.97826878314,1566.74905397727,1617.44842529175,1634.21226596346,1594.63068819827,1619.73826751585,1589.94841426269
"Thunder - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406.61516288618,1386.41436036585,1416.49225896412,1464.32495645939,1544.50697572081,1577.87352689235,1611.20612093023,1585.95279763202,1601.49516411139,1609.26163117535,1521.737494,1536.65084788827,1541.31219862142,1548.51587734622,1526.90553607262,1503.81981597013,1477.10430803173,1451.0321902439,1454.11415426829,1473.16952704982,1454.60537746005,1501.67639535754,1564.84456717172,1547.58715089852,1559.86169490559,1560.27191023304,1540.61895049631
"Thunder - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380.84581227642,1386.2394695122,1403.30184067143,1475.32965317388,1533.19286996498,1599.19447873563,1566.51818339478,1576.65330661336,1640.98503894799,1640.67670384808,1568.15082181818,1549.14124519615,1542.91756702296,1510.15954102888,1465.41009939024,1473.2288704172,1606.32830273251,1536.77304222416,1487.76870232558,1349.04089634146,1383.50741814196,1529.13113902168,1628.22675927233,1675.17888110792,1698.7440616129,1670.82091788488,1535.75668536585
"Thunder - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410.49877012195,1426.26463335436,1430.26785584964,1461.04754923328,1492.90185372161,1482.02741266307,1512.95673726616,1544.35760175845,1565.91221361819,1520.408605,1515.74498974873,1532.56076080545,1579.3172265382,1536.18870027716,1563.51440704878,1568.16109400734,1477.2180804878,1451.91757926829,1341.07677195122,1343.09888170732,1418.1853764551,1458.19802199433,1551.5736827167,1564.8946308812,1609.23868950133,1474.96724573171
